Entité,Tatouage,Code Exploitant,Axe,Sens,Pr,Famille ,Type famille,Description de l'équipement,Type d'axe,Axe 2aire,État,Local,Équipement parent,Tunnel,Latitude,Longitude,Mise en service le,Sirius 3.0
AGER_SUD,L10.601V,IS403,A6B,Y,"0,0332",LOCAL,LOCAL-IS,Issue de secours n°403 - Tunnel d'Italie,LC,,EXPLOI,,,ITALIE,"48,81626","2,3568",,Non
AGER_SUD,L10.602W,IS404,A6B,Y,"0,092",LOCAL,LOCAL-IS,Issue de secours n°404 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,81206","2,351981",,Non
AGER_SUD,L10.603X,IS405,A6B,Y,"0,1225",LOCAL,LOCAL-IS,Issue de secours n°405 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,810028","2,349328",,Non
AGER_SUD,L10.604Y,IS406,A6B,Y,"1,0054",LOCAL,LOCAL-IS,Issue de secours n°406 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,807842","2,347144",,Non
AGER_SUD,L10.605A,IS407,A6B,Y,"1,0275",LOCAL,LOCAL-IS,Issue de secours n°407 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,806168","2,345556",,Non
AGER_SUD,L10.606C,IS408,A6B,Y,"1,049",LOCAL,LOCAL-IS,Issue de secours n°408 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,804443","2,344164",,Non
AGER_SUD,L10.607D,IS409,A6B,W,"1,049",LOCAL,LOCAL-IS,Issue de secours n°409 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,8044","2,344411",,Non
AGER_SUD,L10.608E,IS410,A6B,W,"1,0275",LOCAL,LOCAL-IS,Issue de secours n°410 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,80606","2,345814",,Non
AGER_SUD,L10.609F,IS411,A6B,W,"1,0054",LOCAL,LOCAL-IS,Issue de secours n°411 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,807747","2,347403",,Non
AGER_SUD,L10.611H,IS412,A6B,W,"0,105",LOCAL,LOCAL-IS,Issue de secours n°412 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,80994","2,349575",,Non
AGER_SUD,L10.612J,IS413,A6B,W,"0,075",LOCAL,LOCAL-IS,Issue de secours n°413 - Tunnel Bicêtre,LC,,EXPLOI,,,BICETRE,"48,81193","2,352158",,Non
AGER_OUEST_B,L10.613K,IS421,A12,Y,"5,0346",LOCAL,LOCAL-IS,Issue de secours n°421 - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,806484","2,051453",,Non
AGER_OUEST_B,L10.614L,IS422,A12,Y,"5,0544",LOCAL,LOCAL-IS,Issue de secours n°422 - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,805035","2,049925",,Non
AGER_OUEST_B,L10.615M,IS423,A12,W,"5,0555",LOCAL,LOCAL-IS,Issue de secours n°423 - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,8048","2,050431",,Non
AGER_OUEST_B,L10.616N,IS424,A12,W,"5,0356",LOCAL,LOCAL-IS,Issue de secours n°424 - Tunnel de Fontenay,LC,,EXPLOI,,,FONTENAY,"48,80628","2,051903",,Non
AGER_OUEST_B,L10.617P,IS431,A13,Y,"1,0063",LOCAL,LOCAL-IS,Issue de secours n°431 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84852","2,242444",,Non
AGER_OUEST_B,L10.618R,IS432,A13,Y,"1,0149",LOCAL,LOCAL-IS,Issue de secours n°432 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848515","2,241225",,Non
AGER_OUEST_B,L10.619S,IS433,A13,Y,"1,0246",LOCAL,LOCAL-IS,Issue de secours n°433 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84849","2,239906",,Non
AGER_OUEST_B,L10.621U,IS434,A13,Y,"1,0338",LOCAL,LOCAL-IS,Issue de secours n°434 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848476","2,238669",,Non
AGER_OUEST_B,L10.622V,IS435,A13,Y,"1,0433",LOCAL,LOCAL-IS,Issue de secours n°435 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84845","2,237383",,Non
AGER_OUEST_B,L10.623W,IS436,A13,Y,"1,0533",LOCAL,LOCAL-IS,Issue de secours n°436 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84839","2,236014",,Non
AGER_OUEST_B,L10.624X,IS437,A13,Y,"1,0622",LOCAL,LOCAL-IS,Issue de secours n°437 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848366","2,234839",,Non
AGER_OUEST_B,L10.625Y,IS438,A13,W,"1,0622",LOCAL,LOCAL-IS,Issue de secours n°438 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848034","2,234797",,Non
AGER_OUEST_B,L10.626A,IS439,A13,W,"1,0531",LOCAL,LOCAL-IS,Issue de secours n°439 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848038","2,236064",,Non
AGER_OUEST_B,L10.627C,IS440,A13,W,"1,0441",LOCAL,LOCAL-IS,Issue de secours n°440 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84813","2,237267",,Non
AGER_OUEST_B,L10.628D,IS441,A13,W,"1,0382",LOCAL,LOCAL-IS,Issue de secours n°441 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848125","2,238075",,Non
AGER_OUEST_B,L10.629E,IS442,A13,W,"1,0305",LOCAL,LOCAL-IS,Issue de secours n°442 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848156","2,239108",,Non
AGER_OUEST_B,L10.631G,IS443,A13,W,"1,0227",LOCAL,LOCAL-IS,Issue de secours n°443 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84814","2,24015",,Non
AGER_OUEST_B,L10.632H,IS444,A13,W,"1,0124",LOCAL,LOCAL-IS,Issue de secours n°444 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,84816","2,241594",,Non
AGER_OUEST_B,L10.633J,IS445,A13,W,"1,005",LOCAL,LOCAL-IS,Issue de secours n°445 - Tunnel Ambroise Paré,LC,,EXPLOI,,,AMBROISE_PARE,"48,848183","2,242586",,Non
AGER_OUEST_B,L10.634K,IS451,A13,Y,"3,0671",LOCAL,LOCAL-IS,Issue de secours n°451 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839493","2,215619",,Non
AGER_OUEST_B,L10.635L,IS452,A13,Y,"3,0803",LOCAL,LOCAL-IS,Issue de secours n°452 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839626","2,213808",,Non
AGER_OUEST_B,L10.636M,IS453,A13,Y,"3,097",LOCAL,LOCAL-IS,Issue de secours n°453 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839703","2,211558",,Non
AGER_OUEST_B,L10.637N,IS454,A13,Y,"4,0058",LOCAL,LOCAL-IS,Issue de secours n°454 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839798","2,210381",,Non
AGER_OUEST_B,L10.638P,IS455,A13,Y,"4,0145",LOCAL,LOCAL-IS,Issue de secours n°455 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83981","2,209172",,Non
AGER_OUEST_B,L10.639R,IS456,A13,Y,"4,0248",LOCAL,LOCAL-IS,Issue de secours n°456 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839878","2,207703",,Non
AGER_OUEST_B,L10.641T,IS457,A13,W,"4,0302",LOCAL,LOCAL-IS,Issue de secours n°457 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839314","2,207125",,Non
AGER_OUEST_B,L10.642U,IS458,A13,W,"4,0233",LOCAL,LOCAL-IS,Issue de secours n°458 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,8392","2,208139",,Non
AGER_OUEST_B,L10.643V,IS459,A13,W,"4,0124",LOCAL,LOCAL-IS,Issue de secours n°459 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,839085","2,209683",,Non
AGER_OUEST_B,L10.644W,IS460,A13,W,"3,0973",LOCAL,LOCAL-IS,Issue de secours n°460 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,83898","2,211669",,Non
AGER_OUEST_B,L10.645X,IS461,A13,W,"3,0825",LOCAL,LOCAL-IS,Issue de secours n°461 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,838867","2,213697",,Non
AGER_OUEST_B,L10.646Y,IS462,A13,W,"3,0692",LOCAL,LOCAL-IS,Issue de secours n°462 - Tunnel de Saint-Cloud,LC,,EXPLOI,,,SAINT-CLOUD,"48,838802","2,215289",,Non
AGER_NORD,L10.647A,IS471,A115,Y,"6,083",LOCAL,LOCAL-IS,Issue de secours n°471 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,019783","2,212633",,Non
AGER_NORD,L10.648C,IS472,A115,Y,"7,0048",LOCAL,LOCAL-IS,Issue de secours n°472 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,02152","2,211364",,Non
AGER_NORD,L10.649D,IS473,A115,Y,"7,0241",LOCAL,LOCAL-IS,Issue de secours n°473 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,02309","2,210214",,Non
AGER_NORD,L10.651F,IS474,A115,W,"7,0241",LOCAL,LOCAL-IS,Issue de secours n°474 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,022972","2,209883",,Non
AGER_NORD,L10.652G,IS475,A115,W,"7,0048",LOCAL,LOCAL-IS,Issue de secours n°475 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,021435","2,211028",,Non
AGER_NORD,L10.653H,IS476,A115,W,"6,083",LOCAL,LOCAL-IS,Issue de secours n°476 - Tunnel de Taverny,LC,,EXPLOI,,,TAVERNY,"49,019684","2,212303",,Non
AGER_SUD,L10.654J,IS481,N7,Y,"2,072",LOCAL,LOCAL-IS,Issue de secours n°481 - Tunnel d'Orly,LC,,EXPLOI,,,ORLY,"48,728261","2,368461",,Non
AGER_SUD,L10.655K,IS482,N7,W,"2,071",LOCAL,LOCAL-IS,Issue de secours n°482 - Tunnel d'Orly,LC,,EXPLOI,,,ORLY,"48,728303","2,368744",,Non
AGER_OUEST_B,L10.666X,IS492,N12,Y,"37,038",LOCAL,LOCAL-IS,Issue de secours n°492 - Tunnel de Chennevières,LC,,EXPLOI,,,CHENNEVIERES,"48,797737","1,911011",,Non
AGER_OUEST_B,L10.667Y,IS493,N12,W,"37,0387",LOCAL,LOCAL-IS,Issue de secours n°493 - Tunnel de Chennevières,LC,,EXPLOI,,,CHENNEVIERES,"48,79739","1,911106",,Non
AGER_OUEST_N,L10.668A,IS501,N13,Y,"8,0068",LOCAL,LOCAL-IS,Issue de secours n°501 - Tunnel de Neuilly,LC,,EXPLOI,,,NEUILLY,"48,88515","2,259725",,Non
AGER_OUEST_N,L10.669C,IS502,N13,W,"8,0079",LOCAL,LOCAL-IS,Issue de secours n°502 - Tunnel de Neuilly,LC,,EXPLOI,,,NEUILLY,"48,88493","2,259422",,Non
AGER_OUEST_N,L10.671E,IS511,N315,Y,"3,0027",LOCAL,LOCAL-IS,Issue de secours n°511 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,930202","2,302339",,Non
AGER_OUEST_N,L10.672F,IS512,N315,Y,"3,0235",LOCAL,LOCAL-IS,Issue de secours n°512 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,932011","2,302404",,Non
AGER_OUEST_N,L10.673G,IS513,N315,Y,"3,046",LOCAL,LOCAL-IS,Issue de secours n°513 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,93407","2,302406",,Non
AGER_OUEST_N,L10.674H,IS514,N315,W,"3,0474",LOCAL,LOCAL-IS,Issue de secours n°514 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,934219","2,301975",,Non
AGER_OUEST_N,L10.675J,IS515,N315,W,"3,024",LOCAL,LOCAL-IS,Issue de secours n°515 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,93232","2,301961",,Non
AGER_OUEST_N,L10.676K,IS516,N315,W,"3,003",LOCAL,LOCAL-IS,Issue de secours n°516 - Tunnel des Sévines,LC,,EXPLOI,,,SEVINES,"48,930206","2,301975",,Non
AGER_EST,L10.677L,BAT-C_INFO,A86EST,E,"37,074",LOCAL,LOCAL-LSP,LT Salle technique dite informatique salle ronde du Batiment-C à Créteil Echat,,,EXPLOI,,L11.464W,HORS_TUNNEL,"48,80009","2,448992",,Non
